attack_cat,label,destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
DDoS,1,80,100137081.0,8,5,56,11607.0,20,0,7.0,5.656854,8760,0,2321.4,3802.3154,116.4703413,0.129822039,8344756.75,27100000.0,94400000.0,1,98900000,14100000.0,35400000.0,94400000,1.0,1220297.0,305074.25,609376.6008,1219139,88.0,0,0,0,0,172.0,112.0,0.079890485,0.049931553,0,8760,833.5,2402.7139,5773033.654,0,0,0,0,1,0,0,0,0,897.61536,7.0,2321.4,172.0,0,0,0,0,0,0,8,56,5,11607.0,256,229,6,20,4488881.0,0.0,4488881.0,4488881.0,94400000.0,0.0,94400000,94400000
DDoS,1,80,78404604.0,8,4,56,11607.0,20,0,7.0,5.656854,11595,0,2901.75,5795.5005,148.7540196,0.153052237,7127691.273,21700000.0,72400000.0,4,76600000,10900000.0,27100000.0,72400000,18.0,1845999.0,615333.0,1065038.128,1845133,4.0,0,0,0,0,172.0,92.0,0.102034824,0.051017412,0,11595,897.61536,3214.1675,10300000.0,0,0,0,0,1,0,0,0,0,972.4167,7.0,2901.75,172.0,0,0,0,0,0,0,8,56,4,11607.0,256,229,6,20,4199836.0,0.0,4199836.0,4199836.0,72400000.0,0.0,72400000,72400000
DoS,1,80,86362404.0,7,6,339,11595.0,339,0,48.42857,128.12996,5792,0,1932.5,2534.0515,138.1851297,0.150528464,7196867.0,24600000.0,85400000.0,1,86400000,14400000.0,34800000.0,85400000,1.0,4767.0,953.4,1867.088857,4291,47.0,0,0,0,0,240.0,200.0,0.081053788,0.069474676,0,5792,852.4286,1849.2506,3419727.956,0,0,0,0,1,0,0,0,0,918.0,48.42857,1932.5,240.0,0,0,0,0,0,0,7,339,6,11595.0,251,235,1,32,4.0,0.0,4.0,4.0,85400000.0,0.0,85400000,85400000
DoS,1,80,99732728.0,7,6,700,11595.0,350,0,100.0,170.78252,5792,0,1932.5,2181.0083,123.2794916,0.130348385,8311060.667,28700000.0,99400000.0,1,99600000,16600000.0,40600000.0,99400000,1.0,358428.0,71685.6,103261.198,224972,46.0,0,0,0,0,232.0,200.0,0.070187592,0.060160793,0,5792,878.2143,1655.7284,2741436.643,0,0,0,0,1,0,0,0,0,945.7692,100.0,1932.5,232.0,0,0,0,0,0,0,7,700,6,11595.0,251,235,2,32,2.0,0.0,2.0,2.0,99400000.0,0.0,99400000,99400000
DoS,1,80,1014.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1972.386588,1014.0,0.0,1014.0,1014,1014,1014.0,0.0,1014,1014.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,1972.386588,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,274,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,99702887.0,5,6,365,11595.0,353,0,73.0,156.55351,10136,0,1932.5,4060.2458,119.9564061,0.110327798,9970288.7,31500000.0,99500000.0,54,99600000,24900000.0,49800000.0,99500000,1009.0,99700000.0,19900000.0,44500000.0,99600000,190.0,0,0,0,0,144.0,200.0,0.050148999,0.060178799,0,10136,997.1667,2908.107,8457085.606,1,0,0,0,0,0,0,0,1,1087.8182,73.0,1932.5,144.0,0,0,0,0,0,0,5,365,6,11595.0,0,235,2,20,13985.0,0.0,13985.0,13985.0,99500000.0,0.0,99500000,99500000
DoS,1,80,100001822.0,2,2,16,0.0,8,8,8.0,0.0,0,0,0.0,0.0,0.159997085,0.039999271,33300000.0,57700000.0,100000000.0,39,100000000,100000000.0,0.0,100000000,100000000.0,100000000.0,100000000.0,0.0,100000000,100000000.0,1,0,0,0,64.0,64.0,0.019999636,0.019999636,0,8,4.8,4.3817806,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64.0,0,0,0,0,0,0,2,16,2,0.0,229,235,1,32,84.0,0.0,84.0,84.0,100000000.0,0.0,100000000,100000000
DoS,1,80,100905654.0,6,6,344,11595.0,344,0,57.333332,140.43741,4344,0,1932.5,1754.8314,118.3184443,0.118922969,9173241.273,30400000.0,101000000.0,1,101000000,20200000.0,45100000.0,101000000,1.0,149433.0,29886.6,60722.51709,138181,14.0,0,0,0,0,200.0,200.0,0.059461485,0.059461485,0,4344,918.38464,1498.8397,2246520.59,0,0,0,0,1,0,0,0,1,994.9167,57.333332,1932.5,200.0,0,0,0,0,0,0,6,344,6,11595.0,251,235,1,32,4.0,0.0,4.0,4.0,101000000.0,0.0,101000000,101000000
DoS,1,80,86169957.0,7,7,337,11595.0,319,0,48.142857,119.47444,5792,0,1656.4286,2425.838,138.4705345,0.162469618,6628458.231,23600000.0,85200000.0,14,86200000,14400000.0,34700000.0,85200000,799.0,86200000.0,14400000.0,35200000.0,86200000,14.0,0,0,0,0,204.0,232.0,0.081234809,0.081234809,0,5792,795.86664,1795.1377,3222519.552,1,0,0,0,0,0,0,0,1,852.7143,48.142857,1656.4286,204.0,0,0,0,0,0,0,7,337,7,11595.0,0,235,3,20,6012.0,0.0,6012.0,6012.0,85200000.0,0.0,85200000,85200000
DoS,1,80,1.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,98212712.0,6,6,319,11595.0,319,0,53.166668,130.2312,5792,0,1932.5,2181.0083,121.3081256,0.122183776,8928428.364,29600000.0,98200000.0,1,98200000,19600000.0,43900000.0,98200000,1.0,49456.0,9891.2,16454.44693,38065,46.0,0,0,0,0,200.0,200.0,0.061091888,0.061091888,0,5792,916.46155,1716.9342,2947863.269,0,0,0,0,1,0,0,0,1,992.8333,53.166668,1932.5,200.0,0,0,0,0,0,0,6,319,6,11595.0,251,235,1,32,2.0,0.0,2.0,2.0,98200000.0,0.0,98200000,98200000
DoS,1,80,98973786.0,7,6,327,11595.0,327,0,46.714287,123.59438,4344,0,1932.5,1754.8314,120.4561377,0.131347911,8247815.5,28500000.0,98800000.0,2,98800000,16500000.0,40300000.0,98800000,2.0,150524.0,30104.8,59611.6635,136193,49.0,0,0,0,0,232.0,200.0,0.070725798,0.060622113,0,4344,851.5714,1461.2692,2135307.648,0,0,0,0,1,0,0,0,0,917.0769,46.714287,1932.5,232.0,0,0,0,0,0,0,7,327,6,11595.0,251,235,1,32,994.0,0.0,994.0,994.0,98800000.0,0.0,98800000,98800000
DoS,1,80,25250.0,2,2,12,11.0,6,6,6.0,0.0,11,0,5.5,7.7781744,910.8910891,158.4158416,8416.666667,12885.89059,23257.0,64,1993,1993.0,0.0,1993,1993.0,25186.0,25186.0,0.0,25186,25186.0,0,0,0,0,40.0,64.0,79.20792079,79.20792079,0,11,5.8,3.8987176,15.2,1,0,0,0,0,0,0,0,1,7.25,6.0,5.5,40.0,0,0,0,0,0,0,2,12,2,11.0,0,235,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,63126153.0,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110889064,10500000.0,11900000.0,32100000.0,998763,63100000,10500000.0,11900000.0,32100000,998763.0,0.0,0.0,0.0,0,0.0,0,0,0,0,280.0,0.0,0.110889064,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280.0,0,0,0,0,0,0,7,0,0,0.0,29200,-1,0,40,7014751.0,0.0,7014751.0,7012554.258,18700000.0,12200000.0,32100000,8015639
DoS,1,80,996.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2008.032129,996.0,0.0,996.0,996,996,996.0,0.0,996,996.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,2008.032129,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,98733727.0,9,5,371,11595.0,371,0,41.22222,123.666664,4344,0,2319.0,2196.7314,121.1946552,0.141795518,7594902.077,27300000.0,98600000.0,1,98600000,12300000.0,34900000.0,98600000,1.0,147501.0,36875.25,66333.32599,136068,65.0,0,0,0,0,296.0,168.0,0.091154262,0.050641257,0,4344,797.73334,1620.9187,2627377.495,0,0,0,0,1,0,0,0,0,854.7143,41.22222,2319.0,296.0,0,0,0,0,0,0,9,371,5,11595.0,251,235,1,32,1982.0,0.0,1982.0,1982.0,98600000.0,0.0,98600000,98600000
DoS,1,80,3.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3,3,3.0,0.0,3,3.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,274,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,1.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,100299772.0,7,8,346,11595.0,346,0,49.42857,130.77571,5792,0,1449.375,1894.6804,119.0531121,0.149551686,7164269.429,26500000.0,99200000.0,1,100000000,16700000.0,40400000.0,99200000,1.0,148621.0,21231.57143,50851.82752,136111,2.0,0,0,0,0,240.0,264.0,0.069790787,0.079760899,0,5792,746.3125,1486.432,2209479.963,0,0,0,0,1,0,0,0,1,796.06665,49.42857,1449.375,240.0,0,0,0,0,0,0,7,346,8,11595.0,274,235,1,32,973.0,0.0,973.0,973.0,99200000.0,0.0,99200000,99200000
DoS,1,80,116619355.0,10,5,704,11595.0,352,0,70.4,148.41623,7240,0,2319.0,3331.6382,105.4627682,0.128623589,8329953.929,26800000.0,100000000.0,1,116000000,12900000.0,33200000.0,100000000,1.0,351575.0,87893.75,106590.7654,216096,85.0,0,0,0,0,336.0,168.0,0.085749059,0.04287453,0,7240,768.6875,2034.4004,4138785.163,0,0,0,0,1,0,0,0,0,819.93335,70.4,2319.0,336.0,0,0,0,0,0,0,10,704,5,11595.0,274,235,2,32,1025.0,0.0,1025.0,1025.0,58100000.0,59600000.0,100000000,16000000
DoS,1,80,99553690.0,8,6,383,11595.0,383,0,47.875,135.41095,4344,0,1932.5,1754.8314,120.3169867,0.140627635,7657976.154,27600000.0,99400000.0,1,99400000,14200000.0,37600000.0,99400000,1.0,183371.0,36674.2,75869.03228,172130,16.0,0,0,0,0,264.0,200.0,0.080358649,0.060268987,0,4344,798.5333,1423.9373,2027597.267,0,0,0,0,1,0,0,0,0,855.5714,47.875,1932.5,264.0,0,0,0,0,0,0,8,383,6,11595.0,274,235,1,32,1043.0,0.0,1043.0,1043.0,99400000.0,0.0,99400000,99400000
DoS,1,80,0.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4586.600756,109.4759992228,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,274,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,84932152.0,7,6,342,11595.0,318,0,48.857143,118.71455,5792,0,1932.5,2989.5588,140.5474808,0.153063353,7077679.333,24500000.0,84800000.0,2,84800000,14100000.0,34600000.0,84800000,2.0,84900000.0,17000000.0,37900000.0,84800000,73.0,0,0,0,0,184.0,200.0,0.082418729,0.070644625,0,5792,853.0714,2094.089,4385209.302,1,0,0,0,0,0,0,0,0,918.6923,48.857143,1932.5,184.0,0,0,0,0,0,0,7,342,6,11595.0,0,235,4,20,10004.0,0.0,10004.0,10004.0,84800000.0,0.0,84800000,84800000
DoS,1,80,85691240.0,6,8,376,11595.0,358,0,62.666668,144.71304,2896,0,1449.375,1546.5114,139.6992271,0.16337726,6591633.846,23700000.0,85500000.0,35,85600000,17100000.0,38300000.0,85500000,87.0,85700000.0,12200000.0,32300000.0,85500000,35.0,0,0,0,0,164.0,264.0,0.070018826,0.093358434,0,2896,798.4667,1312.3713,1722318.41,1,0,0,0,0,0,0,0,1,855.5,62.666668,1449.375,164.0,0,0,0,0,0,0,6,376,8,11595.0,0,235,3,20,2999.0,0.0,2999.0,2999.0,85500000.0,0.0,85500000,85500000
DoS,1,80,98648489.0,9,6,730,11595.0,365,0,81.111115,160.94987,4344,0,1932.5,1754.8314,124.9385584,0.152055041,7046320.643,26300000.0,98300000.0,2,98500000,12300000.0,34700000.0,98300000,2.0,364417.0,72883.4,104395.6928,225939,16.0,0,0,0,0,296.0,200.0,0.091233024,0.060822016,0,4344,770.3125,1380.2621,1905123.563,0,0,0,0,1,0,0,0,0,821.6667,81.111115,1932.5,296.0,0,0,0,0,0,0,9,730,6,11595.0,251,235,2,32,1763.0,0.0,1763.0,1763.0,98300000.0,0.0,98300000,98300000
DoS,1,80,63153758.0,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110840593,10500000.0,11900000.0,32100000.0,998385,63200000,10500000.0,11900000.0,32100000,998385.0,0.0,0.0,0.0,0,0.0,0,0,0,0,280.0,0.0,0.110840593,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280.0,0,0,0,0,0,0,7,0,0,0.0,29200,-1,0,40,7010127.0,0.0,7010127.0,7010127.0,18700000.0,12300000.0,32100000,8016105
DoS,1,80,83737121.0,6,6,332,11595.0,332,0,55.333332,135.53844,5792,0,1932.5,2181.0083,142.4338436,0.143305619,7612465.545,25200000.0,83600000.0,1,83600000,16700000.0,37400000.0,83600000,1.0,144419.0,28883.8,59497.27316,135090,46.0,0,0,0,0,200.0,200.0,0.07165281,0.07165281,0,5792,917.46155,1716.561,2946581.769,0,0,0,0,1,0,0,0,1,993.9167,55.333332,1932.5,200.0,0,0,0,0,0,0,6,332,6,11595.0,251,235,1,32,5.0,0.0,5.0,5.0,83600000.0,0.0,83600000,83600000
DoS,1,80,83867345.0,8,5,368,11595.0,368,0,46.0,130.10765,7240,0,2319.0,3331.6382,142.6419305,0.155006695,6988945.417,24200000.0,83700000.0,2,83700000,12000000.0,31600000.0,83700000,2.0,147684.0,36921.0,67167.53656,137426,46.0,0,0,0,0,264.0,168.0,0.095388736,0.05961796,0,7240,854.5,2169.7412,4707776.731,0,0,0,0,1,0,0,0,0,920.2308,46.0,2319.0,264.0,0,0,0,0,0,0,8,368,5,11595.0,274,235,1,32,1993.0,0.0,1993.0,1993.0,83700000.0,0.0,83700000,83700000
DoS,1,80,1146617.0,4,5,346,11595.0,346,0,86.5,173.0,8688,0,2319.0,3774.2375,10414.11387,7.849177188,143327.125,349233.2748,999955.0,5,1011977,337325.6667,573885.2647,999955,5.0,146547.0,36636.75,65348.04668,134301,82.0,0,0,0,0,144.0,168.0,3.488523195,4.360653993,0,8688,1194.1,2783.468,7747694.322,0,0,0,1,0,0,0,0,1,1326.7778,86.5,2319.0,144.0,0,0,0,0,0,0,4,346,5,11595.0,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,97994994.0,7,6,375,11595.0,375,0,53.57143,141.73668,5792,0,1932.5,2179.547,122.1490967,0.132659838,8166249.5,28300000.0,98000000.0,4,98000000,16300000.0,40000000.0,98000000,4.0,11572.0,2314.4,4837.67964,10968,86.0,0,0,0,0,232.0,200.0,0.07143222,0.061227617,0,5792,855.0,1665.6193,2774287.692,0,0,0,0,1,0,0,0,0,920.7692,53.57143,1932.5,232.0,0,0,0,0,0,0,7,375,6,11595.0,251,235,1,32,751.0,0.0,751.0,751.0,98000000.0,0.0,98000000,98000000
DoS,1,80,1.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,274,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,5009105.0,9,6,371,11632.0,371,0,41.22222,123.666664,10136,0,1938.6666,4056.7705,2396.236453,2.99454693,357793.2143,1335291.399,4997121.0,1,11984,1498.0,2507.389764,6014,1.0,5009022.0,1001804.4,2236501.97,5002579,90.0,0,0,0,0,296.0,200.0,1.796728158,1.197818772,0,10136,750.1875,2529.4353,6398042.962,0,0,0,1,0,0,0,0,0,800.2,41.22222,1938.6666,296.0,0,0,0,0,0,0,9,371,6,11632.0,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,99875189.0,6,6,391,11595.0,373,0,65.166664,150.83556,5792,0,1932.5,2534.0515,120.0097854,0.12014996,9079562.636,30100000.0,99700000.0,0,99700000,19900000.0,44600000.0,99700000,0.0,144839.0,28967.8,58581.18405,133424,48.0,0,0,0,0,164.0,200.0,0.06007498,0.06007498,0,5792,922.46155,1905.9456,3632628.269,1,0,0,0,0,0,0,0,1,999.3333,65.166664,1932.5,164.0,0,0,0,0,0,0,6,391,6,11595.0,0,235,3,20,14983.0,0.0,14983.0,14983.0,99700000.0,0.0,99700000,99700000
DoS,1,80,98695828.0,5,7,357,11595.0,345,0,71.4,152.97647,4344,0,1656.4286,1760.5973,121.0993437,0.121585686,8972348.0,29700000.0,98700000.0,34,98700000,24700000.0,49300000.0,98700000,993.0,98700000.0,16400000.0,40300000.0,98700000,39.0,0,0,0,0,144.0,232.0,0.050660703,0.070924984,0,4344,919.8461,1497.8906,2243676.474,1,0,0,0,0,0,0,0,1,996.5,71.4,1656.4286,144.0,0,0,0,0,0,0,5,357,7,11595.0,0,235,2,20,12004.0,0.0,12004.0,12004.0,98700000.0,0.0,98700000,98700000
DoS,1,80,86435163.0,7,6,398,11595.0,398,0,56.857143,150.42986,5792,0,1932.5,2537.82,138.7514014,0.150401753,7202930.25,24600000.0,85400000.0,1,86400000,14400000.0,34800000.0,85400000,1.0,1255.0,251.0,305.2515356,789,66.0,0,0,0,0,240.0,200.0,0.080985559,0.069416193,0,5792,856.6429,1850.0453,3422667.632,0,0,0,0,1,0,0,0,0,922.53845,56.857143,1932.5,240.0,0,0,0,0,0,0,7,398,6,11595.0,251,235,1,32,256.0,0.0,256.0,256.0,85400000.0,0.0,85400000,85400000
DoS,1,80,102570559.0,14,3,2541,6.0,231,0,181.5,98.363335,6,0,2.0,3.4641016,24.83168684,0.165739567,6410659.938,13200000.0,51300000.0,3,103000000,7890035.615,14300000.0,51300000,3.0,103000000.0,51300000.0,28100000.0,71200000,31400000.0,0,0,0,0,456.0,100.0,0.136491408,0.029248159,0,231,141.5,115.45473,13329.79412,0,0,0,1,0,0,0,0,0,149.82353,181.5,2.0,456.0,0,0,0,0,0,0,14,2541,3,6.0,29200,0,11,32,3206013.0,4533223.39,6411486.0,540.0,19200000.0,18800000.0,51300000,5769015
DoS,1,80,98736717.0,6,6,389,11595.0,371,0,64.833336,150.01923,10136,0,1932.5,4060.2458,121.3732881,0.121535335,8976065.182,29800000.0,98700000.0,6,98700000,19700000.0,44100000.0,98700000,989.0,98700000.0,19700000.0,44100000.0,98700000,63.0,0,0,0,0,164.0,200.0,0.060767668,0.060767668,0,10136,922.3077,2797.538,7826219.731,1,0,0,0,0,0,0,0,1,999.1667,64.833336,1932.5,164.0,0,0,0,0,0,0,6,389,6,11595.0,0,235,3,20,12003.0,0.0,12003.0,12003.0,98700000.0,0.0,98700000,98700000
DoS,1,80,4.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4.0,4,4,4.0,0.0,4,4.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,99698694.0,8,6,307,11595.0,307,0,38.375,108.54089,4344,0,1932.5,1754.8314,119.3796982,0.140423103,7669130.308,27600000.0,99600000.0,1,99600000,14200000.0,37600000.0,99600000,1.0,145466.0,29093.2,58417.94097,133186,32.0,0,0,0,0,264.0,200.0,0.080241773,0.06018133,0,4344,793.4667,1425.6556,2032493.838,0,0,0,0,1,0,0,0,0,850.1429,38.375,1932.5,264.0,0,0,0,0,0,0,8,307,6,11595.0,274,235,1,32,1984.0,0.0,1984.0,1984.0,99600000.0,0.0,99600000,99600000
DoS,1,80,99812804.0,6,7,293,11595.0,293,0,48.833332,119.61675,5792,0,1656.4286,1947.6382,119.102956,0.130243811,8317733.667,28800000.0,99700000.0,4,99700000,19900000.0,44600000.0,99700000,4.0,79617.0,13269.5,27655.366,69142,47.0,0,0,0,0,200.0,232.0,0.060112528,0.070131283,0,5792,849.1429,1567.8818,2458253.516,0,0,0,0,1,0,0,0,1,914.46155,48.833332,1656.4286,200.0,0,0,0,0,0,0,6,293,7,11595.0,274,235,1,32,982.0,0.0,982.0,982.0,99700000.0,0.0,99700000,99700000
DoS,1,80,2010.0,4,0,6,0.0,6,0,1.5,3.0,0,0,0.0,0.0,2985.074627,1990.049751,670.0,1157.010372,2006.0,1,2010,670.0,1157.010372,2006,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,116.0,0.0,1990.049751,0.0,0,6,1.2,2.6832817,7.2,0,0,0,0,1,0,0,0,0,1.5,1.5,0.0,116.0,0,0,0,0,0,0,4,6,0,0.0,251,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,99598818.0,6,7,411,11595.0,393,0,68.5,158.99905,4344,0,1656.4286,1760.5973,120.5435992,0.130523637,8299901.5,28700000.0,99400000.0,4,99400000,19900000.0,44500000.0,99400000,4.0,99600000.0,16600000.0,40600000.0,99400000,12.0,0,0,0,0,164.0,232.0,0.060241679,0.070281959,0,4344,858.0,1458.4713,2127138.615,1,0,0,0,0,0,0,0,1,924.0,68.5,1656.4286,164.0,0,0,0,0,0,0,6,411,7,11595.0,0,235,3,20,14005.0,0.0,14005.0,14005.0,99400000.0,0.0,99400000,99400000
DoS,1,80,85323399.0,6,6,359,11595.0,359,0,59.833332,146.56114,5792,0,1932.5,2181.0083,140.1022479,0.140641373,7756672.636,25700000.0,85200000.0,1,85200000,17000000.0,38100000.0,85200000,198.0,149774.0,29954.8,59347.37929,135574,10.0,0,0,0,0,200.0,200.0,0.070320687,0.070320687,0,5792,919.53845,1715.8098,2944003.269,0,0,0,0,1,0,0,0,1,996.1667,59.833332,1932.5,200.0,0,0,0,0,0,0,6,359,6,11595.0,274,235,1,32,945.0,0.0,945.0,945.0,85200000.0,0.0,85200000,85200000
DoS,1,80,98657750.0,7,6,356,11595.0,350,0,50.857143,131.92856,5792,0,1932.5,2181.0083,121.1359473,0.131768665,8221479.167,28500000.0,98600000.0,12,98600000,16400000.0,40300000.0,98600000,12.0,41439.0,8287.8,12767.02709,29199,46.0,0,0,0,0,220.0,200.0,0.070952358,0.060816307,0,5792,853.6429,1666.6865,2777843.94,0,0,0,0,1,0,0,0,0,919.3077,50.857143,1932.5,220.0,0,0,0,0,0,0,7,356,6,11595.0,251,235,2,20,2985.0,0.0,2985.0,2985.0,98600000.0,0.0,98600000,98600000
DoS,1,80,100021702.0,6,7,370,11595.0,358,0,61.666668,145.20285,4344,0,1656.4286,1760.5973,119.6240392,0.129971794,8335141.833,28500000.0,98900000.0,18,99900000,20000000.0,44100000.0,98900000,1001.0,100000000.0,16700000.0,40800000.0,99900000,18.0,0,0,0,0,184.0,232.0,0.059986982,0.069984812,0,4344,855.0714,1459.6289,2130516.687,1,0,0,0,0,0,0,0,1,920.8461,61.666668,1656.4286,184.0,0,0,0,0,0,0,6,370,7,11595.0,0,235,2,20,13019.0,0.0,13019.0,13019.0,98900000.0,0.0,98900000,98900000
DoS,1,80,1.0,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,64.0,0.0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64.0,0,0,0,0,0,0,2,0,0,0.0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0,0
DoS,1,80,85469262.0,6,8,349,11595.0,331,0,58.166668,133.69281,5792,0,1449.375,2046.6735,139.7461464,0.163801578,6574558.615,23700000.0,85300000.0,16,85300000,17100000.0,38100000.0,85300000,48.0,85500000.0,12200000.0,32200000.0,85300000,16.0,0,0,0,0,164.0,264.0,0.070200676,0.093600902,0,5792,796.6667,1619.4608,2622653.381,1,0,0,0,0,0,0,0,1,853.5714,58.166668,1449.375,164.0,0,0,0,0,0,0,6,349,8,11595.0,0,235,3,20,10956.0,0.0,10956.0,10956.0,85300000.0,0.0,85300000,85300000
